relative_path,labels,confidences,num_labels
000000158956.jpg,"[""iron, smoothing_iron"", ""vacuum, vacuum_cleaner"", ""ping-pong_ball"", ""swab, swob, mop"", ""gong, tam-tam""]","[0.1408008486032486, 0.0814741998910904, 0.046121977269649506, 0.044853247702121735, 0.036999836564064026]",5
000000159399.jpg,"[""maypole"", ""safety_pin"", ""umbrella"", ""parachute, chute"", ""flagpole, flagstaff""]","[0.17652378976345062, 0.1399228274822235, 0.10098640620708466, 0.07224072515964508, 0.0642208680510521]",5
000000160012.jpg,"[""pizza, pizza_pie"", ""restaurant, eating_house, eating_place, eatery"", ""plate"", ""pomegranate"", ""frying_pan, frypan, skillet""]","[0.9995511174201965, 0.00010280318383593112, 5.012539986637421e-05, 3.173364530084655e-05, 3.063657277380116e-05]",5
000000160556.jpg,"[""television, television_system"", ""screen, CRT_screen"", ""monitor"", ""home_theater, home_theatre"", ""microwave, microwave_oven""]","[0.39931195974349976, 0.2663397789001465, 0.2184746265411377, 0.027605470269918442, 0.022888705134391785]",5
000000160728.jpg,"[""seashore, coast, seacoast, sea-coast"", ""dock, dockage, docking_facility"", ""sandbar, sand_bar"", ""paddle, boat_paddle"", ""lakeside, lakeshore""]","[0.5953280329704285, 0.10363014042377472, 0.059034738689661026, 0.030624335631728172, 0.02953791245818138]",5
000000160864.jpg,"[""ballplayer, baseball_player"", ""baseball"", ""football_helmet"", ""parachute, chute"", ""knee_pad""]","[0.9253851175308228, 0.07049844413995743, 0.002687228610739112, 0.0005467605660669506, 0.0004091526789125055]",5
000000161032.jpg,"[""umbrella"", ""armadillo"", ""sarong"", ""poncho"", ""bonnet, poke_bonnet""]","[0.9997957348823547, 3.728207593667321e-05, 2.4623954232083634e-05, 2.1417708921944723e-05, 1.0857838788069785e-05]",5
000000161128.jpg,"[""street_sign"", ""traffic_light, traffic_signal, stoplight"", ""obelisk"", ""gas_pump, gasoline_pump, petrol_pump, island_dispenser"", ""pole""]","[0.8378137946128845, 0.056720003485679626, 0.04354903846979141, 0.011958170682191849, 0.011020607315003872]",5
000000161609.jpg,"[""abaya"", ""sweatshirt"", ""fur_coat"", ""teddy, teddy_bear"", ""redbone""]","[0.16057530045509338, 0.07937414199113846, 0.07797469198703766, 0.05677273869514465, 0.05318494886159897]",5
000000161781.jpg,"[""ski"", ""puck, hockey_puck"", ""racket, racquet"", ""dogsled, dog_sled, dog_sleigh"", ""mountain_bike, all-terrain_bike, off-roader""]","[0.935663640499115, 0.06245933100581169, 0.0008282237686216831, 0.0003672656021080911, 9.675555338617414e-05]",5
000000161799.jpg,"[""unicycle, monocycle"", ""bannister, banister, balustrade, balusters, handrail"", ""balance_beam, beam"", ""horizontal_bar, high_bar"", ""tricycle, trike, velocipede""]","[0.6436989903450012, 0.057720642536878586, 0.03619677945971489, 0.031098734587430954, 0.022654389962553978]",5
000000161861.jpg,"[""racket, racquet"", ""tennis_ball"", ""golf_ball"", ""croquet_ball"", ""soccer_ball""]","[0.9738686084747314, 0.02248005010187626, 0.0009620283963158727, 0.0008750977576710284, 0.00038767396472394466]",5
000000161879.jpg,"[""bannister, banister, balustrade, balusters, handrail"", ""ping-pong_ball"", ""parallel_bars, bars"", ""horizontal_bar, high_bar"", ""turnstile""]","[0.9260711669921875, 0.016546200960874557, 0.015476209111511707, 0.008935894817113876, 0.008547736331820488]",5
000000161925.jpg,"[""rotisserie"", ""Dutch_oven"", ""lumbermill, sawmill"", ""frying_pan, frypan, skillet"", ""chain_saw, chainsaw""]","[0.25362011790275574, 0.09885131567716599, 0.09504344314336777, 0.08188628405332565, 0.03597065806388855]",5
000000161978.jpg,"[""ski"", ""Loafer"", ""jean, blue_jean, denim"", ""suit, suit_of_clothes"", ""oboe, hautboy, hautbois""]","[0.15485817193984985, 0.11566253006458282, 0.08003682643175125, 0.054177481681108475, 0.04408897086977959]",5
000000162092.jpg,"[""candle, taper, wax_light"", ""altar"", ""restaurant, eating_house, eating_place, eatery"", ""wooden_spoon"", ""caldron, cauldron""]","[0.13966667652130127, 0.10054260492324829, 0.09414374083280563, 0.09255062788724899, 0.09165365993976593]",5
000000162415.jpg,"[""rugby_ball"", ""football_helmet"", ""soccer_ball"", ""lens_cap, lens_cover"", ""park_bench""]","[0.8962690830230713, 0.010185797698795795, 0.01014381367713213, 0.006913839373737574, 0.006190088577568531]",5
000000162581.jpg,"[""racket, racquet"", ""tennis_ball"", ""soccer_ball"", ""volleyball"", ""ballplayer, baseball_player""]","[0.88030606508255, 0.05075981467962265, 0.04482242837548256, 0.005746162962168455, 0.005265985149890184]",5
000000162732.jpg,"[""rugby_ball"", ""soccer_ball"", ""torch"", ""ballplayer, baseball_player"", ""volleyball""]","[0.6914867758750916, 0.19711656868457794, 0.009687554091215134, 0.007671581115573645, 0.00718731852248311]",5
000000162858.jpg,"[""traffic_light, traffic_signal, stoplight"", ""cab, hack, taxi, taxicab"", ""racer, race_car, racing_car"", ""tow_truck, tow_car, wrecker"", ""sports_car, sport_car""]","[0.506517231464386, 0.0867711529135704, 0.06241975352168083, 0.041334718465805054, 0.03464055433869362]",5
000000163057.jpg,"[""maypole"", ""parachute, chute"", ""soccer_ball"", ""rugby_ball"", ""airship, dirigible""]","[0.45282599329948425, 0.2392299920320511, 0.048328712582588196, 0.03486159071326256, 0.020454319193959236]",5
000000163117.jpg,"[""parachute, chute"", ""balloon"", ""umbrella"", ""bubble"", ""rifle""]","[0.42084142565727234, 0.28316402435302734, 0.0334419347345829, 0.029163969680666924, 0.022342972457408905]",5
000000163118.jpg,"[""volleyball"", ""ping-pong_ball"", ""basketball"", ""racket, racquet"", ""tennis_ball""]","[0.5631266832351685, 0.18978041410446167, 0.13365383446216583, 0.0694754496216774, 0.04079929366707802]",5
000000163314.jpg,"[""bookshop, bookstore, bookstall"", ""streetcar, tram, tramcar, trolley, trolley_car"", ""cinema, movie_theater, movie_theatre, movie_house, picture_palace"", ""traffic_light, traffic_signal, stoplight"", ""cab, hack, taxi, taxicab""]","[0.3470681309700012, 0.13802744448184967, 0.12190966308116913, 0.11615341901779175, 0.052861619740724564]",5
000000163562.jpg,"[""horizontal_bar, high_bar"", ""jean, blue_jean, denim"", ""unicycle, monocycle"", ""pole"", ""miniskirt, mini""]","[0.1353028267621994, 0.13134807348251343, 0.08328280597925186, 0.043657880276441574, 0.03205342963337898]",5
000000163640.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""stage"", ""home_theater, home_theatre"", ""groom, bridegroom"", ""theater_curtain, theatre_curtain""]","[0.2717345654964447, 0.2488953024148941, 0.14666350185871124, 0.031699880957603455, 0.016422227025032043]",5
000000163746.jpg,"[""sandbar, sand_bar"", ""swimming_trunks, bathing_trunks"", ""seashore, coast, seacoast, sea-coast"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""fountain""]","[0.7502388954162598, 0.053894784301519394, 0.027306556701660156, 0.02502802573144436, 0.01975097320973873]",5
000000164602.jpg,"[""toilet_tissue, toilet_paper, bathroom_tissue"", ""paper_towel"", ""gown"", ""groom, bridegroom"", ""hair_spray""]","[0.20333677530288696, 0.09523516148328781, 0.06381946057081223, 0.062235500663518906, 0.04378309100866318]",5
000000164883.jpg,"[""laptop, laptop_computer"", ""notebook, notebook_computer"", ""television, television_system"", ""mouse, computer_mouse"", ""CD_player""]","[0.27040231227874756, 0.17976483702659607, 0.07195248454809189, 0.05857191979885101, 0.057369351387023926]",5
000000164885.jpg,"[""ski"", ""dogsled, dog_sled, dog_sleigh"", ""alp"", ""snowmobile"", ""shovel""]","[0.973352313041687, 0.011170921847224236, 0.007446649018675089, 0.00375306885689497, 0.00184487528167665]",5
000000165039.jpg,"[""traffic_light, traffic_signal, stoplight"", ""cab, hack, taxi, taxicab"", ""school_bus"", ""garbage_truck, dustcart"", ""trolleybus, trolley_coach, trackless_trolley""]","[0.2773229777812958, 0.18490949273109436, 0.07981647551059723, 0.07652245461940765, 0.055233605206012726]",5
000000165681.jpg,"[""shoe_shop, shoe-shop, shoe_store"", ""motor_scooter, scooter"", ""cinema, movie_theater, movie_theatre, movie_house, picture_palace"", ""chainlink_fence"", ""moped""]","[0.6112024188041687, 0.0960347130894661, 0.0418429970741272, 0.013011475093662739, 0.011985349468886852]",5
000000166165.jpg,"[""racket, racquet"", ""baseball"", ""ballplayer, baseball_player"", ""tennis_ball"", ""volleyball""]","[0.6887402534484863, 0.1706789880990982, 0.09427057206630707, 0.03847236558794975, 0.0018815933726727962]",5
000000166478.jpg,"[""laptop, laptop_computer"", ""notebook, notebook_computer"", ""loudspeaker, speaker, speaker_unit, loudspeaker_system, speaker_system"", ""home_theater, home_theatre"", ""entertainment_center""]","[0.21313293278217316, 0.1310485601425171, 0.12727221846580505, 0.0829273909330368, 0.07651332020759583]",5
000000166747.jpg,"[""dock, dockage, docking_facility"", ""breakwater, groin, groyne, mole, bulwark, seawall, jetty"", ""pier"", ""submarine, pigboat, sub, U-boat"", ""dogsled, dog_sled, dog_sleigh""]","[0.4975966215133667, 0.22069136798381805, 0.06174052506685257, 0.027706358581781387, 0.021668829023838043]",5
000000166768.jpg,"[""groom, bridegroom"", ""suit, suit_of_clothes"", ""Windsor_tie"", ""bow_tie, bow-tie, bowtie"", ""bolo_tie, bolo, bola_tie, bola""]","[0.8010552525520325, 0.11351458728313446, 0.03061124123632908, 0.010046840645372868, 0.009735949337482452]",5
000000166918.jpg,"[""dining_table, board"", ""restaurant, eating_house, eating_place, eatery"", ""grocery_store, grocery, food_market, market"", ""bakery, bakeshop, bakehouse"", ""folding_chair""]","[0.5430095195770264, 0.276407390832901, 0.02703987993299961, 0.02096995897591114, 0.01960333064198494]",5
000000167067.jpg,"[""bow_tie, bow-tie, bowtie"", ""suit, suit_of_clothes"", ""Windsor_tie"", ""bolo_tie, bolo, bola_tie, bola"", ""oboe, hautboy, hautbois""]","[0.9965435862541199, 0.0018385146977379918, 0.0001561086974106729, 0.00010297060362063348, 9.281562961405143e-05]",5
000000167122.jpg,"[""spotlight, spot"", ""car_mirror"", ""projector"", ""planetarium"", ""loudspeaker, speaker, speaker_unit, loudspeaker_system, speaker_system""]","[0.7191718220710754, 0.092284195125103, 0.06582918763160706, 0.02303771674633026, 0.020292242988944054]",5
000000167486.jpg,"[""electric_guitar"", ""stage"", ""drum, membranophone, tympan"", ""spotlight, spot"", ""marimba, xylophone""]","[0.2566373348236084, 0.1778227537870407, 0.0909687876701355, 0.05003242567181587, 0.04653756320476532]",5
000000167572.jpg,"[""cucumber, cuke"", ""plate"", ""jackfruit, jak, jack"", ""grocery_store, grocery, food_market, market"", ""banana""]","[0.1770949363708496, 0.11552836745977402, 0.09907861053943634, 0.08549593389034271, 0.04673367366194725]",5
000000168337.jpg,"[""cash_machine, cash_dispenser, automated_teller_machine, automatic_teller_machine, automated_teller, automatic_teller, ATM"", ""pay-phone, pay-station"", ""triumphal_arch"", ""monastery"", ""vault""]","[0.4115062654018402, 0.25474798679351807, 0.04676428064703941, 0.03957988694310188, 0.03306373953819275]",5
000000168883.jpg,"[""chain_mail, ring_mail, mail, chain_armor, chain_armour, ring_armor, ring_armour"", ""mask"", ""wig"", ""breastplate, aegis, egis"", ""hair_spray""]","[0.8982232809066772, 0.03420204669237137, 0.018454808741807938, 0.008101184852421284, 0.005638423841446638]",5
000000169169.jpg,"[""traffic_light, traffic_signal, stoplight"", ""street_sign"", ""parking_meter"", ""cab, hack, taxi, taxicab"", ""ashcan, trash_can, garbage_can, wastebin, ash_bin, ash-bin, ashbin, dustbin, trash_barrel, trash_bin""]","[0.24211174249649048, 0.1318964958190918, 0.1014973595738411, 0.05631408840417862, 0.030778324231505394]",5
000000169356.jpg,"[""picket_fence, paling"", ""worm_fence, snake_fence, snake-rail_fence, Virginia_fence"", ""hammer"", ""steel_drum"", ""rocking_chair, rocker""]","[0.9174876809120178, 0.00695568323135376, 0.00626232149079442, 0.005647649522870779, 0.0046930317766964436]",5
000000169996.jpg,"[""minivan"", ""moped"", ""fire_engine, fire_truck"", ""picket_fence, paling"", ""cinema, movie_theater, movie_theatre, movie_house, picture_palace""]","[0.1098271906375885, 0.082685686647892, 0.0500955693423748, 0.037535686045885086, 0.034514375030994415]",5
000000170099.jpg,"[""groom, bridegroom"", ""bow_tie, bow-tie, bowtie"", ""suit, suit_of_clothes"", ""Windsor_tie"", ""oboe, hautboy, hautbois""]","[0.18157602846622467, 0.16240444779396057, 0.08129066973924637, 0.060401249676942825, 0.04252779111266136]",5
000000170191.jpg,"[""studio_couch, day_bed"", ""velvet"", ""suit, suit_of_clothes"", ""quilt, comforter, comfort, puff"", ""gown""]","[0.15873956680297852, 0.1380811482667923, 0.10107142478227615, 0.026830995455384254, 0.02647905983030796]",5
000000170474.jpg,"[""racket, racquet"", ""tennis_ball"", ""ping-pong_ball"", ""basketball"", ""baseball""]","[0.9559697508811951, 0.04389218986034393, 5.4495954827871174e-05, 3.2008607377065346e-05, 9.131678780249786e-06]",5
000000170613.jpg,"[""paddle, boat_paddle"", ""seashore, coast, seacoast, sea-coast"", ""canoe"", ""catamaran"", ""ski""]","[0.6959618330001831, 0.07928688079118729, 0.06074737384915352, 0.034012455493211746, 0.010845373384654522]",5
000000170955.jpg,"[""groom, bridegroom"", ""pedestal, plinth, footstall"", ""gown"", ""vault"", ""triumphal_arch""]","[0.3794126510620117, 0.24003081023693085, 0.04298717901110649, 0.02875322289764881, 0.0266150813549757]",5
000000171190.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""stage"", ""unicycle, monocycle"", ""spotlight, spot"", ""crutch""]","[0.7252326011657715, 0.027903640642762184, 0.025689702481031418, 0.019810747355222702, 0.014253932051360607]",5
000000171382.jpg,"[""forklift"", ""unicycle, monocycle"", ""cab, hack, taxi, taxicab"", ""tow_truck, tow_car, wrecker"", ""tricycle, trike, velocipede""]","[0.4308124780654907, 0.18600647151470184, 0.17353887856006622, 0.036916930228471756, 0.02581869065761566]",5
000000171757.jpg,"[""bathtub, bathing_tub, bath, tub"", ""crutch"", ""tub, vat"", ""washbasin, handbasin, washbowl, lavabo, wash-hand_basin"", ""restaurant, eating_house, eating_place, eatery""]","[0.304129958152771, 0.1609782874584198, 0.15386399626731873, 0.08586261421442032, 0.028177063912153244]",5
000000171788.jpg,"[""racket, racquet"", ""tennis_ball"", ""baseball"", ""ballplayer, baseball_player"", ""volleyball""]","[0.7344010472297668, 0.24599166214466095, 0.009185749106109142, 0.007354102097451687, 0.0012864693999290466]",5
000000172571.jpg,"[""pizza, pizza_pie"", ""trifle"", ""plate"", ""spatula"", ""bakery, bakeshop, bakehouse""]","[0.7739095091819763, 0.0696391686797142, 0.020848320797085762, 0.018342498689889908, 0.016075586900115013]",5
000000172617.jpg,"[""miniskirt, mini"", ""bikini, two-piece"", ""park_bench"", ""brassiere, bra, bandeau"", ""gown""]","[0.22554677724838257, 0.09984167665243149, 0.08989912271499634, 0.03941408544778824, 0.03367176651954651]",5
000000172648.jpg,"[""tow_truck, tow_car, wrecker"", ""police_van, police_wagon, paddy_wagon, patrol_wagon, wagon, black_Maria"", ""minibus"", ""forklift"", ""streetcar, tram, tramcar, trolley, trolley_car""]","[0.27165353298187256, 0.23346085846424103, 0.11267820000648499, 0.08651259541511536, 0.04382919520139694]",5
000000172649.jpg,"[""padlock"", ""doormat, welcome_mat"", ""tricycle, trike, velocipede"", ""safe"", ""tennis_ball""]","[0.1923476606607437, 0.0871981829404831, 0.038434237241744995, 0.03525355085730553, 0.031646616756916046]",5
000000172877.jpg,"[""suit, suit_of_clothes"", ""Windsor_tie"", ""bow_tie, bow-tie, bowtie"", ""Loafer"", ""barbershop""]","[0.6594808101654053, 0.07307877391576767, 0.0664256140589714, 0.030610600486397743, 0.019562283530831337]",5
000000172946.jpg,"[""banjo"", ""stage"", ""drum, membranophone, tympan"", ""oboe, hautboy, hautbois"", ""bassoon""]","[0.42809683084487915, 0.17794305086135864, 0.06723356992006302, 0.03065594471991062, 0.01768307574093342]",5
000000173008.jpg,"[""dishwasher, dish_washer, dishwashing_machine"", ""dough"", ""spatula"", ""waffle_iron"", ""wok""]","[0.22423192858695984, 0.125344917178154, 0.08310867846012115, 0.06826313585042953, 0.04159184545278549]",5
000000173057.jpg,"[""bell_cote, bell_cot"", ""scoreboard"", ""flagpole, flagstaff"", ""cinema, movie_theater, movie_theatre, movie_house, picture_palace"", ""beacon, lighthouse, beacon_light, pharos""]","[0.14624978601932526, 0.11498593538999557, 0.09911897033452988, 0.07733507454395294, 0.02983277663588524]",5
000000173302.jpg,"[""restaurant, eating_house, eating_place, eatery"", ""barbershop"", ""barber_chair"", ""steel_drum"", ""gas_pump, gasoline_pump, petrol_pump, island_dispenser""]","[0.491134911775589, 0.20765024423599243, 0.04941772669553757, 0.0475144162774086, 0.014498252421617508]",5
000000173799.jpg,"[""African_elephant, Loxodonta_africana"", ""Indian_elephant, Elephas_maximus"", ""tusker"", ""water_buffalo, water_ox, Asiatic_buffalo, Bubalus_bubalis"", ""hog, pig, grunter, squealer, Sus_scrofa""]","[0.7390804290771484, 0.08567013591527939, 0.03518602252006531, 0.019779909402132034, 0.01234162412583828]",5
000000174371.jpg,"[""marimba, xylophone"", ""steel_drum"", ""tricycle, trike, velocipede"", ""drum, membranophone, tympan"", ""pajama, pyjama, pj's, jammies""]","[0.3682601749897003, 0.13574719429016113, 0.08064918220043182, 0.06385795027017593, 0.052188750356435776]",5
000000175251.jpg,"[""ice_lolly, lolly, lollipop, popsicle"", ""screwdriver"", ""spatula"", ""tub, vat"", ""bathtub, bathing_tub, bath, tub""]","[0.23963463306427002, 0.15935638546943665, 0.09398521482944489, 0.06217958778142929, 0.04500690847635269]",5
